bus_no,now_stop_name,now_stop_lat,now_stop_long,next_stop_name,next_stop_lat,next_stop_long,distance,time,day,weather_0,weather_11,weather_21,weather_22,weather_23,year,month,il
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,4,True,False,False,False,False,2024,4,17
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,4,True,False,False,False,False,2024,4,17
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,4,True,False,False,False,False,2024,4,17
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,2,True,False,False,False,False,2024,4,18
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,2,True,False,False,False,False,2024,4,18
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,2,True,False,False,False,False,2024,4,18
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,2,True,False,False,False,False,2024,4,18
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,2,True,False,False,False,False,2024,4,18
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,2,True,False,False,False,False,2024,4,18
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,0,True,False,False,False,False,2024,4,19
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,0,True,False,False,False,False,2024,4,19
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,0,True,False,False,False,False,2024,4,19
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,0,True,False,False,False,False,2024,4,19
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,0,True,False,False,False,False,2024,4,19
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,0,True,False,False,False,False,2024,4,19
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,1,True,False,False,False,False,2024,4,22
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,1,True,False,False,False,False,2024,4,22
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,11,1,True,False,False,False,False,2024,4,22
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,1,True,False,False,False,False,2024,4,22
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,1,True,False,False,False,False,2024,4,22
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,1,True,False,False,False,False,2024,4,22
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,3,True,False,False,False,False,2024,4,23
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,3,True,False,False,False,False,2024,4,23
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,3,True,False,False,False,False,2024,4,23
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,3,True,False,False,False,False,2024,4,23
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,3,True,False,False,False,False,2024,4,23
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,3,True,False,False,False,False,2024,4,23
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,4,False,False,True,False,False,2024,4,24
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,4,False,False,True,False,False,2024,4,24
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,4,False,False,True,False,False,2024,4,24
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,4,False,False,True,False,False,2024,4,24
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,4,False,False,True,False,False,2024,4,24
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,4,False,False,True,False,False,2024,4,24
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,2,True,False,False,False,False,2024,4,25
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,2,True,False,False,False,False,2024,4,25
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,2,True,False,False,False,False,2024,4,25
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,2,True,False,False,False,False,2024,4,25
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,2,True,False,False,False,False,2024,4,25
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,2,True,False,False,False,False,2024,4,25
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,5,0,True,False,False,False,False,2024,4,26
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,0,True,False,False,False,False,2024,4,26
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,0,True,False,False,False,False,2024,4,26
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,0,True,False,False,False,False,2024,4,26
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,0,True,False,False,False,False,2024,4,26
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,0,True,False,False,False,False,2024,4,26
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,1,True,False,False,False,False,2024,4,29
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,1,True,False,False,False,False,2024,4,29
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,1,True,False,False,False,False,2024,4,29
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,1,True,False,False,False,False,2024,4,29
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,1,True,False,False,False,False,2024,4,29
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,1,True,False,False,False,False,2024,4,29
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,3,True,False,False,False,False,2024,4,30
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,3,True,False,False,False,False,2024,4,30
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,3,True,False,False,False,False,2024,4,30
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,3,True,False,False,False,False,2024,4,30
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,3,True,False,False,False,False,2024,4,30
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,3,True,False,False,False,False,2024,4,30
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,4,True,False,False,False,False,2024,5,1
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,4,True,False,False,False,False,2024,5,1
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,12,4,True,False,False,False,False,2024,5,1
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,4,True,False,False,False,False,2024,5,1
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,4,True,False,False,False,False,2024,5,1
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,4,True,False,False,False,False,2024,5,1
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,2,True,False,False,False,False,2024,5,2
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,2,True,False,False,False,False,2024,5,2
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,2,True,False,False,False,False,2024,5,2
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,2,True,False,False,False,False,2024,5,2
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,2,True,False,False,False,False,2024,5,2
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,2,True,False,False,False,False,2024,5,2
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,0,True,False,False,False,False,2024,5,3
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,0,True,False,False,False,False,2024,5,3
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,0,True,False,False,False,False,2024,5,3
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,0,True,False,False,False,False,2024,5,3
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,0,True,False,False,False,False,2024,5,3
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,0,True,False,False,False,False,2024,5,3
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,5,3,False,False,True,False,False,2024,5,7
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,3,False,False,True,False,False,2024,5,7
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,3,False,False,True,False,False,2024,5,7
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,3,False,False,True,False,False,2024,5,7
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,3,False,False,True,False,False,2024,5,7
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,3,False,False,True,False,False,2024,5,7
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,4,True,False,False,False,False,2024,5,8
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,4,True,False,False,False,False,2024,5,8
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,4,True,False,False,False,False,2024,5,8
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,4,True,False,False,False,False,2024,5,8
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,6,4,True,False,False,False,False,2024,5,8
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,4,True,False,False,False,False,2024,5,8
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,2,True,False,False,False,False,2024,5,9
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,2,True,False,False,False,False,2024,5,9
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,2,True,False,False,False,False,2024,5,9
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,2,True,False,False,False,False,2024,5,9
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,2,True,False,False,False,False,2024,5,9
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,2,True,False,False,False,False,2024,5,9
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,0,True,False,False,False,False,2024,5,10
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,0,True,False,False,False,False,2024,5,10
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,0,True,False,False,False,False,2024,5,10
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,0,True,False,False,False,False,2024,5,10
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,0,True,False,False,False,False,2024,5,10
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,0,True,False,False,False,False,2024,5,10
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,1,True,False,False,False,False,2024,5,13
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,1,True,False,False,False,False,2024,5,13
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,1,True,False,False,False,False,2024,5,13
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,1,True,False,False,False,False,2024,5,13
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,1,True,False,False,False,False,2024,5,13
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,1,True,False,False,False,False,2024,5,13
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,3,True,False,False,False,False,2024,5,14
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,3,True,False,False,False,False,2024,5,14
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,3,True,False,False,False,False,2024,5,14
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,3,True,False,False,False,False,2024,5,14
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,3,True,False,False,False,False,2024,5,14
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,3,True,False,False,False,False,2024,5,14
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,4,False,False,True,False,False,2024,5,15
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,4,False,False,True,False,False,2024,5,15
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,4,False,False,True,False,False,2024,5,15
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,4,False,False,True,False,False,2024,5,15
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,4,False,False,True,False,False,2024,5,15
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,4,False,False,True,False,False,2024,5,15
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,2,True,False,False,False,False,2024,5,16
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,2,True,False,False,False,False,2024,5,16
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,2,True,False,False,False,False,2024,5,16
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,2,True,False,False,False,False,2024,5,16
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,2,True,False,False,False,False,2024,5,16
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,7,2,True,False,False,False,False,2024,5,16
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,0,True,False,False,False,False,2024,5,17
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,0,True,False,False,False,False,2024,5,17
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,0,True,False,False,False,False,2024,5,17
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,0,True,False,False,False,False,2024,5,17
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,0,True,False,False,False,False,2024,5,17
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,0,True,False,False,False,False,2024,5,17
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,1,True,False,False,False,False,2024,5,20
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,1,True,False,False,False,False,2024,5,20
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,1,True,False,False,False,False,2024,5,20
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,1,True,False,False,False,False,2024,5,20
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,1,True,False,False,False,False,2024,5,20
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,1,True,False,False,False,False,2024,5,20
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,3,True,False,False,False,False,2024,5,21
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,3,True,False,False,False,False,2024,5,21
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,3,True,False,False,False,False,2024,5,21
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,3,True,False,False,False,False,2024,5,21
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,3,True,False,False,False,False,2024,5,21
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,3,True,False,False,False,False,2024,5,21
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,4,True,False,False,False,False,2024,5,22
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,4,True,False,False,False,False,2024,5,22
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,4,True,False,False,False,False,2024,5,22
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,4,True,False,False,False,False,2024,5,22
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,4,True,False,False,False,False,2024,5,22
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,4,True,False,False,False,False,2024,5,22
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,2,True,False,False,False,False,2024,5,23
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,2,True,False,False,False,False,2024,5,23
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,2,True,False,False,False,False,2024,5,23
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,2,True,False,False,False,False,2024,5,23
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,2,True,False,False,False,False,2024,5,23
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,2,True,False,False,False,False,2024,5,23
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,0,True,False,False,False,False,2024,5,24
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,0,True,False,False,False,False,2024,5,24
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,0,True,False,False,False,False,2024,5,24
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,5,0,True,False,False,False,False,2024,5,24
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,7,0,True,False,False,False,False,2024,5,24
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,0,True,False,False,False,False,2024,5,24
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,3,False,False,False,True,False,2024,7,2
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,3,False,False,False,True,False,2024,7,2
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,3,False,False,False,True,False,2024,7,2
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,3,False,False,False,True,False,2024,7,2
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,3,False,False,False,True,False,2024,7,2
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,3,False,False,False,True,False,2024,7,2
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,4,False,False,True,False,False,2024,7,3
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,4,False,False,True,False,False,2024,7,3
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,4,False,False,True,False,False,2024,7,3
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,4,False,False,True,False,False,2024,7,3
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,4,False,False,True,False,False,2024,7,3
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,4,False,False,True,False,False,2024,7,3
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,2,True,False,False,False,False,2024,7,4
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,2,True,False,False,False,False,2024,7,4
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,2,True,False,False,False,False,2024,7,4
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,2,True,False,False,False,False,2024,7,4
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,2,True,False,False,False,False,2024,7,4
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,2,True,False,False,False,False,2024,7,4
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,5,0,False,False,True,False,False,2024,7,5
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,10,0,False,False,True,False,False,2024,7,5
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,11,0,False,False,True,False,False,2024,7,5
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,4,0,False,False,True,False,False,2024,7,5
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,6,0,False,False,True,False,False,2024,7,5
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,7,0,False,False,True,False,False,2024,7,5
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,6,1,False,False,False,True,False,2024,7,8
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,11,1,False,False,False,True,False,2024,7,8
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,12,1,False,False,False,True,False,2024,7,8
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,6,1,False,False,False,True,False,2024,7,8
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,7,1,False,False,False,True,False,2024,7,8
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,8,1,False,False,False,True,False,2024,7,8
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,5,3,False,False,True,False,False,2024,7,9
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,10,3,False,False,True,False,False,2024,7,9
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,12,3,False,False,True,False,False,2024,7,9
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,5,3,False,False,True,False,False,2024,7,9
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,6,3,False,False,True,False,False,2024,7,9
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,3,False,False,True,False,False,2024,7,9
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,8,4,False,False,False,False,True,2024,7,10
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,14,4,False,False,False,False,True,2024,7,10
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,16,4,False,False,False,False,True,2024,7,10
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,7,4,False,False,False,False,True,2024,7,10
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,6,4,False,False,False,False,True,2024,7,10
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,8,4,False,False,False,False,True,2024,7,10
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,2,True,False,False,False,False,2024,7,11
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,2,True,False,False,False,False,2024,7,11
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,2,True,False,False,False,False,2024,7,11
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,2,True,False,False,False,False,2024,7,11
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,2,True,False,False,False,False,2024,7,11
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,2,True,False,False,False,False,2024,7,11
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,0,True,False,False,False,False,2024,7,12
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,0,True,False,False,False,False,2024,7,12
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,0,True,False,False,False,False,2024,7,12
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,0,True,False,False,False,False,2024,7,12
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,0,True,False,False,False,False,2024,7,12
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,0,True,False,False,False,False,2024,7,12
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,1,True,False,False,False,False,2024,7,15
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,1,True,False,False,False,False,2024,7,15
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,1,True,False,False,False,False,2024,7,15
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,1,True,False,False,False,False,2024,7,15
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,1,True,False,False,False,False,2024,7,15
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,1,True,False,False,False,False,2024,7,15
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,7,3,False,False,False,True,False,2024,7,16
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,12,3,False,False,False,True,False,2024,7,16
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,12,3,False,False,False,True,False,2024,7,16
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,5,3,False,False,False,True,False,2024,7,16
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,7,3,False,False,False,True,False,2024,7,16
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,7,3,False,False,False,True,False,2024,7,16
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,5,4,True,False,False,False,False,2024,7,17
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,4,True,False,False,False,False,2024,7,17
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,4,True,False,False,False,False,2024,7,17
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,4,True,False,False,False,False,2024,7,17
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,4,True,False,False,False,False,2024,7,17
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,4,True,False,False,False,False,2024,7,17
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,6,2,False,False,False,True,False,2024,7,18
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,12,2,False,False,False,True,False,2024,7,18
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,12,2,False,False,False,True,False,2024,7,18
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,5,2,False,False,False,True,False,2024,7,18
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,6,2,False,False,False,True,False,2024,7,18
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,8,2,False,False,False,True,False,2024,7,18
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,0,True,False,False,False,False,2024,7,19
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,0,True,False,False,False,False,2024,7,19
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,0,True,False,False,False,False,2024,7,19
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,0,True,False,False,False,False,2024,7,19
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,0,True,False,False,False,False,2024,7,19
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,0,True,False,False,False,False,2024,7,19
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,1,True,False,False,False,False,2024,7,22
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,1,True,False,False,False,False,2024,7,22
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,1,True,False,False,False,False,2024,7,22
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,1,True,False,False,False,False,2024,7,22
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,1,True,False,False,False,False,2024,7,22
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,1,True,False,False,False,False,2024,7,22
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,3,True,False,False,False,False,2024,7,23
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,3,True,False,False,False,False,2024,7,23
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,3,True,False,False,False,False,2024,7,23
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,3,True,False,False,False,False,2024,7,23
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,3,True,False,False,False,False,2024,7,23
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,3,True,False,False,False,False,2024,7,23
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,4,True,False,False,False,False,2024,7,24
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,4,True,False,False,False,False,2024,7,24
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,4,True,False,False,False,False,2024,7,24
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,4,True,False,False,False,False,2024,7,24
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,6,4,True,False,False,False,False,2024,7,24
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,5,4,True,False,False,False,False,2024,7,24
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,2,True,False,False,False,False,2024,7,25
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,2,True,False,False,False,False,2024,7,25
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,2,True,False,False,False,False,2024,7,25
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,3,2,True,False,False,False,False,2024,7,25
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,4,2,True,False,False,False,False,2024,7,25
2,31,36.362206,127.345455,17,36.367067,127.317019,2.5,6,2,True,False,False,False,False,2024,7,25
2,15,36.43552,127.3871,9,36.427262,127.385392,1.0,4,0,True,False,False,False,False,2024,7,26
2,12,36.427262,127.385392,13,36.386534,127.378574,5.1,9,0,True,False,False,False,False,2024,7,26
2,17,36.386534,127.378574,19,36.361356,127.356039,3.9,10,0,True,False,False,False,False,2024,7,26
2,23,36.361356,127.356039,25,36.360798,127.349439,0.6,5,0,True,False,False,False,False,2024,7,26
2,28,36.360798,127.349439,28,36.362206,127.345455,1.0,5,0,True,False,False,False,False,2024,7,26
